2024-07-29 00:07:36,907 INFO    wandb-upload_0:15728 [upload_job.py:push():131] Uploaded file C:\Users\MINI-K~1\AppData\Local\Temp\tmpr92jfyzwwandb\ofkqf5uo-media/table/SQL Queries_0_9b76223566265dbd14e1.table.json
2024-07-29 00:07:37,545 INFO    SenderThread:15728 [sender.py:send_request_log_artifact():1470] logged artifact run-ftrgb2b4-SQLQueries - {'id': 'QXJ0aWZhY3Q6MTA1NTA0MzQ1NQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjMzNjk1NzI0Mg==', 'latestArtifact': None}}
2024-07-29 00:07:37,545 DEBUG   SenderThread:15728 [sender.py:send():382] send: files
2024-07-29 00:07:37,545 INFO    SenderThread:15728 [sender.py:_save_file():1403] saving file media\table\SQL Queries_0_9b76223566265dbd14e1.table.json with policy now
2024-07-29 00:07:37,545 DEBUG   SenderThread:15728 [sender.py:send():382] send: history
2024-07-29 00:07:37,545 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: summary_record
2024-07-29 00:07:37,545 INFO    SenderThread:15728 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-07-29 00:07:38,285 INFO    wandb-upload_1:15728 [upload_job.py:push():131] Uploaded file C:\Users\MINI-K~1\AppData\Local\Temp\tmpr92jfyzwwandb\dksm4o98-media/table/SQL Queries_0_9b76223566265dbd14e1.table.json
2024-07-29 00:07:38,482 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:07:38,483 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\wandb-summary.json
2024-07-29 00:07:39,520 INFO    wandb-upload_0:15728 [upload_job.py:push():89] Uploaded file C:\Users\mini-KRONOS\AppData\Local\wandb\wandb\artifacts\staging\tmpszlhyefz
2024-07-29 00:07:40,575 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:07:41,226 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-29 00:07:41,257 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: stop_status
2024-07-29 00:07:41,258 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: stop_status
2024-07-29 00:07:46,477 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:07:50,613 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:07:51,577 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:07:54,649 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:07:56,225 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-29 00:07:56,258 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: stop_status
2024-07-29 00:07:56,261 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: stop_status
2024-07-29 00:07:56,747 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:07:58,706 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:08:02,666 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:08:02,747 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:08:04,207 DEBUG   SystemMonitor:15728 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-29 00:08:04,207 DEBUG   SenderThread:15728 [sender.py:send():382] send: stats
2024-07-29 00:08:08,231 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:08:11,224 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-29 00:08:11,256 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: stop_status
2024-07-29 00:08:11,256 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: stop_status
2024-07-29 00:08:12,854 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:08:13,460 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:08:18,697 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:08:23,732 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:08:26,227 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-29 00:08:26,259 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: stop_status
2024-07-29 00:08:26,260 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: stop_status
2024-07-29 00:08:29,526 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:08:33,128 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:08:34,218 DEBUG   SenderThread:15728 [sender.py:send():382] send: stats
2024-07-29 00:08:35,223 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:08:40,277 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:08:41,223 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-29 00:08:41,260 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: stop_status
2024-07-29 00:08:41,262 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: stop_status
2024-07-29 00:08:45,461 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:08:50,494 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:08:54,751 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:08:55,856 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:08:56,215 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-29 00:08:56,281 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: stop_status
2024-07-29 00:08:56,283 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: stop_status
